orin_disk_reads_6g-sandbox-prometheus-1,orin_disk_reads_benchpilot-sdk-benchpilot-1,orin_disk_reads_powerstorm_marketing-campaign_0_client,orin_disk_reads_powerstorm_marketing-campaign_0_client,raspberrypi4_disk_reads_monitoring-stack-smart-plug-1,orin_memory_[none],orin_memory_6g-sandbox-prometheus-1,orin_memory_powerstorm_marketing-campaign_0_client,orin_memory_powerstorm_marketing-campaign_0_client,raspberrypi4_memory_monitoring-stack-smart-plug-1,raspberrypi4_memory_ubuntu,raspberrypi4_memory_ubuntu,orin_network_sent_6g-sandbox-prometheus-1,orin_network_sent_benchpilot-sdk-benchpilot-1,orin_network_sent_powerstorm_marketing-campaign_0_client,orin_network_sent_powerstorm_marketing-campaign_0_client,raspberrypi4_network_sent_6g-sandbox-engine-worker-1,raspberrypi4_network_sent_monitoring-stack-smart-plug-1,orin_network_received_6g-sandbox-prometheus-1,orin_network_received_benchpilot-sdk-benchpilot-1,orin_network_received_powerstorm_marketing-campaign_0_client,orin_network_received_powerstorm_marketing-campaign_0_client,raspberrypi4_network_received_6g-sandbox-engine-worker-1,raspberrypi4_network_received_monitoring-stack-smart-plug-1,orin_cpu_6g-sandbox-consul-1,orin_cpu_6g-sandbox-kafka-1,orin_cpu_6g-sandbox-prometheus-1,orin_cpu_6g-sandbox-redis-1,orin_cpu_benchpilot-sdk-benchpilot-1,orin_cpu_powerstorm_marketing-campaign_0_client,orin_cpu_powerstorm_marketing-campaign_0_client,raspberrypi4_cpu_monitoring-stack-smart-plug-1,orin_temp,raspberrypi4_temp,orin_memory,raspberrypi4_memory,orin_disk_writes,raspberrypi4_disk_writes,orin_disk_reads,raspberrypi4_disk_reads,orin_network_sent,raspberrypi4_network_sent,orin_network_received,raspberrypi4_network_received,raspberrypi4_power,orin_cpu,raspberrypi4_cpu
0,0,0,,0,285349480,865103060,18605720000,,0,0,,9037309.476961,4.481484,6424474.2,,324531.39392,1392.33154,1827799.0371576,4.502108,269326,,1009460.199997,813.981074,0.4279189,,4.6162507,10.5267298,72.952904,213.293332,,0.3736394,45.2926666666667,61.2115,26603.656,1753.4,-1033.804316,-18.4024222,3.999079,0,-8361.344,-2862.6522,3525.0512,7546.4012,8.106,74.2159622,41.2579065
0,0,0,,0,285349480,865103060,18605720000,,0,0,,9037309.476961,4.481484,6424474.2,,324531.39392,1392.33154,1827799.0371576,4.502108,269326,,1009460.199997,813.981074,0.4279189,,4.6162507,10.5267298,72.952904,213.293332,,0.3736394,45.2926666666667,61.2115,26603.656,1753.4,-1033.804316,-18.4024222,3.999079,0,-8361.344,-2862.6522,3525.0512,7546.4012,8.106,74.2159622,41.2579065
0,0,0,,0,285349480,865103060,18605720000,,0,0,,9037309.476961,4.481484,6424474.2,,324531.39392,1392.33154,1827799.0371576,4.502108,269326,,1009460.199997,813.981074,0.4279189,,4.6162507,10.5267298,72.952904,213.293332,,0.3736394,45.4203333333333,61.746,26603.656,1753.4,-1033.804316,-18.4024222,3.999079,0,-8361.344,-2862.6522,3525.0512,7546.4012,8.106,74.2159622,41.2579065
0,0,0,,0,285349480,865103060,18605720000,,0,0,,9037309.476961,4.481484,6424474.2,,324531.39392,1392.33154,1827799.0371576,4.502108,269326,,1009460.199997,813.981074,0.4279189,,4.6162507,10.5267298,72.952904,213.293332,,0.3736394,45.4203333333333,61.746,26603.656,1753.4,-1033.804316,-18.4024222,3.999079,0,-8361.344,-2862.6522,3525.0512,7546.4012,8.106,74.2159622,41.2579065
0,0,0,,0,284004360,865297220,18609808000,,0,0,,7721854.06096,0,7534191.6,,324531.39392,1392.33154,1287610.273648,0,339452.76,,1009460.199997,813.981074,0.5097081,,4.6122017,10.650614,73.97903,228.606678,,0.3736394,45.4203333333333,61.746,26609.048,1753.4,-3052.70716,-18.4024222,4.0021206,0,-4708.8072,-2862.6522,3585.6306,7546.4012,8.106,76.9723524,41.2579065
0,0,0,,0,284004360,865297220,18609808000,,0,0,,7721854.06096,0,7534191.6,,424730.297902,1340.28876,1287610.273648,0,339452.76,,645753.6397,881.119924,0.5097081,,4.6122017,10.650614,73.97903,228.606678,,0.3613435,45.4203333333333,61.746,26609.048,1748.8938,-3052.70716,-17.053408,4.0021206,0,-4708.8072,-2719.0018,3585.6306,3897.4959,8.487,76.9723524,40.8550031
0,0,0,,0,284004360,865297220,18609808000,,0,0,,7721854.06096,0,7534191.6,,424730.297902,1340.28876,1287610.273648,0,339452.76,,645753.6397,881.119924,0.5097081,,4.6122017,10.650614,73.97903,228.606678,,0.3613435,45.4203333333333,61.746,26609.048,1748.8938,-3052.70716,-17.053408,4.0021206,0,-4708.8072,-2719.0018,3585.6306,3897.4959,8.487,76.9723524,40.8550031
0,0,0,,0,284004360,865297220,18609808000,,0,0,,7721854.06096,0,7534191.6,,424730.297902,1340.28876,1287610.273648,0,339452.76,,645753.6397,881.119924,0.5097081,,4.6122017,10.650614,73.97903,228.606678,,0.3613435,45.4203333333333,61.746,26609.048,1748.8938,-3052.70716,-17.053408,4.0021206,0,-4708.8072,-2719.0018,3585.6306,3897.4959,8.487,76.9723524,40.8550031
0,0,0,,0,284004360,865297220,18609808000,,0,0,,7721854.06096,0,7534191.6,,424730.297902,1340.28876,1287610.273648,0,339452.76,,645753.6397,881.119924,0.5097081,,4.6122017,10.650614,73.97903,228.606678,,0.3613435,45.4203333333333,61.746,26609.048,1748.8938,-3052.70716,-17.053408,4.0021206,0,-4708.8072,-2719.0018,3585.6306,3897.4959,8.487,76.9723524,40.8550031
0,0,0,,0,285591960,865499560,18432098000,,0,0,,7190932.39628,13.2,6345429.4,,424730.297902,1340.28876,1135488.184006,13.2,300261.62,,645753.6397,881.119924,0.3842649,,4.5194818,12.340957,72.690384,229.52582,,0.3613435,45.4203333333333,61.746,25958.388,1748.8938,-427.12782,-17.053408,3.9998654,0,-3579.56518,-2719.0018,4031.5854,3897.4959,8.487,75.1798181,40.8550031
0,0,0,,0,285591960,865499560,18432098000,,0,0,,7190932.39628,13.2,6345429.4,,351311.70422,1665.86194,1135488.184006,13.2,300261.62,,397711.1588002,923.538472,0.3842649,,4.5194818,12.340957,72.690384,229.52582,,0.343991,45.4203333333333,61.746,25958.388,1752.4658,-427.12782,-221.489875,3.9998654,0,-3579.56518,-3366.2652,4031.5854,3303.06218,8.487,75.1798181,41.4386319
0,0,0,,0,285591960,865499560,18432098000,,0,0,,7190932.39628,13.2,6345429.4,,351311.70422,1665.86194,1135488.184006,13.2,300261.62,,397711.1588002,923.538472,0.3842649,,4.5194818,12.340957,72.690384,229.52582,,0.343991,45.4203333333333,61.746,25958.388,1752.4658,-427.12782,-221.489875,3.9998654,0,-3579.56518,-3366.2652,4031.5854,3303.06218,8.487,75.1798181,41.4386319
0,0,0,,0,285591960,865499560,18432098000,,0,0,,7190932.39628,13.2,6345429.4,,351311.70422,1665.86194,1135488.184006,13.2,300261.62,,397711.1588002,923.538472,0.3842649,,4.5194818,12.340957,72.690384,229.52582,,0.343991,45.4633333333333,62.021,25958.388,1752.4658,-427.12782,-221.489875,3.9998654,0,-3579.56518,-3366.2652,4031.5854,3303.06218,8.487,75.1798181,41.4386319
0,0,0,,0,285591960,865499560,18432098000,,0,0,,7190932.39628,13.2,6345429.4,,351311.70422,1665.86194,1135488.184006,13.2,300261.62,,397711.1588002,923.538472,0.3842649,,4.5194818,12.340957,72.690384,229.52582,,0.343991,45.4633333333333,62.021,25958.388,1752.4658,-427.12782,-221.489875,3.9998654,0,-3579.56518,-3366.2652,4031.5854,3303.06218,8.487,75.1798181,41.4386319
0,0,0,,0,283611140,865712540,16076964000,,0,0,,7422243.8815,8.4,6097979.6,,351311.70422,1665.86194,1062505.8764048,8.4,231752.7,,397711.1588002,923.538472,0.3740337,,4.5612104,10.630589,76.917128,208.385142,,0.343991,45.4633333333333,62.021,24159.98,1752.4658,-16369.29374,-221.489875,3.999653,0,-2944.55808,-3366.2652,3459.8438,3303.06218,8.487,75.6727254,41.4386319
0,0,0,,0,283611140,865712540,16076964000,,0,0,,7422243.8815,8.4,6097979.6,,407768.201432,1526.16688,1062505.8764048,8.4,231752.7,,419737.111732,974.74931,0.3740337,,4.5612104,10.630589,76.917128,208.385142,,0.3616897,45.4633333333333,62.021,24159.98,1749.8908,-16369.29374,-170.185028,3.999653,0,-2944.55808,-2558.7538,3459.8438,3848.91826,8.221,75.6727254,41.029287
0,0,0,,0,283611140,865712540,16076964000,,0,0,,7422243.8815,8.4,6097979.6,,407768.201432,1526.16688,1062505.8764048,8.4,231752.7,,419737.111732,974.74931,0.3740337,,4.5612104,10.630589,76.917128,208.385142,,0.3616897,45.4633333333333,62.021,24159.98,1749.8908,-16369.29374,-170.185028,3.999653,0,-2944.55808,-2558.7538,3459.8438,3848.91826,8.221,75.6727254,41.029287
0,0,0,,0,283611140,865712540,16076964000,,0,0,,7422243.8815,8.4,6097979.6,,407768.201432,1526.16688,1062505.8764048,8.4,231752.7,,419737.111732,974.74931,0.3740337,,4.5612104,10.630589,76.917128,208.385142,,0.3616897,45.4633333333333,62.021,24159.98,1749.8908,-16369.29374,-170.185028,3.999653,0,-2944.55808,-2558.7538,3459.8438,3848.91826,8.221,75.6727254,41.029287
0,0,0,,0,283611140,865712540,16076964000,,0,0,,7422243.8815,8.4,6097979.6,,407768.201432,1526.16688,1062505.8764048,8.4,231752.7,,419737.111732,974.74931,0.3740337,,4.5612104,10.630589,76.917128,208.385142,,0.3616897,45.4633333333333,62.021,24159.98,1749.8908,-16369.29374,-170.185028,3.999653,0,-2944.55808,-2558.7538,3459.8438,3848.91826,8.221,75.6727254,41.029287
0,0,0,,0,283276100,865895220,17030507800,,0,0,,6588727.65672,0,5875818,,407768.201432,1526.16688,1130154.519596,0,185125.518,,419737.111732,974.74931,0.3730964,,4.5919741,9.466863,77.499122,202.218128,,0.3616897,45.4633333333333,62.021,26046.22,1749.8908,-26667.992046,-170.185028,1.6002515,0,-4535.02306,-2558.7538,3403.2274,3848.91826,8.221,76.3795867,41.029287
0,0,0,,0,283276100,865895220,17030507800,,0,0,,6588727.65672,0,5875818,,334311.2227408,1180.17116,1130154.519596,0,185125.518,,581672.3316174,648.312146,0.3730964,,4.5919741,9.466863,77.499122,202.218128,,0.3073708,45.4633333333333,62.021,26046.22,1750.9312,-26667.992046,-40.8,1.6002515,0,-4535.02306,-2618.7296,3403.2274,4415.0449,8.221,76.3795867,40.0541426
0,0,0,,0,283276100,865895220,17030507800,,0,0,,6588727.65672,0,5875818,,334311.2227408,1180.17116,1130154.519596,0,185125.518,,581672.3316174,648.312146,0.3730964,,4.5919741,9.466863,77.499122,202.218128,,0.3073708,45.4633333333333,62.021,26046.22,1750.9312,-26667.992046,-40.8,1.6002515,0,-4535.02306,-2618.7296,3403.2274,4415.0449,8.221,76.3795867,40.0541426
0,0,0,,0,283276100,865895220,17030507800,,0,0,,6588727.65672,0,5875818,,334311.2227408,1180.17116,1130154.519596,0,185125.518,,581672.3316174,648.312146,0.3730964,,4.5919741,9.466863,77.499122,202.218128,,0.3073708,45.4856666666667,60.3555,26046.22,1750.9312,-26667.992046,-40.8,1.6002515,0,-4535.02306,-2618.7296,3403.2274,4415.0449,8.221,76.3795867,40.0541426
0,0,0,,0,283276100,865895220,17030507800,,0,0,,6588727.65672,0,5875818,,334311.2227408,1180.17116,1130154.519596,0,185125.518,,581672.3316174,648.312146,0.3730964,,4.5919741,9.466863,77.499122,202.218128,,0.3073708,45.4856666666667,60.3555,26046.22,1750.9312,-26667.992046,-40.8,1.6002515,0,-4535.02306,-2618.7296,3403.2274,4415.0449,8.221,76.3795867,40.0541426
0,0,0,,0,281152720,866095100,18521464000,,0,0,,7171278.72356,13.2,7656161.2,,334311.2227408,1180.17116,1054469.36,13.2,359457.5,,581672.3316174,648.312146,0.3982139,,4.5624374,10.4165817,75.545618,234.072544,,0.3073708,45.4856666666667,60.3555,26510.652,1750.9312,-1896.98326,-40.8,3.9985984,0,-2886.5905,-2618.7296,3442.4526,4415.0449,8.221,76.4617216,40.0541426
0,0,0,,0,281152720,866095100,18521464000,,0,0,,7171278.72356,13.2,7656161.2,,341201.94211,1529.4,1054469.36,13.2,359457.5,,544555.963292,948.600088,0.3982139,,4.5624374,10.4165817,75.545618,234.072544,,0.384356,45.4856666666667,60.3555,26510.652,1750.2938,-1896.98326,-19.2,3.9985984,0,-2886.5905,-2665.7008,3442.4526,2713.62738,8.145,76.4617216,41.4389108
0,0,0,,0,281152720,866095100,18521464000,,0,0,,7171278.72356,13.2,7656161.2,,341201.94211,1529.4,1054469.36,13.2,359457.5,,544555.963292,948.600088,0.3982139,,4.5624374,10.4165817,75.545618,234.072544,,0.384356,45.4856666666667,60.3555,26510.652,1750.2938,-1896.98326,-19.2,3.9985984,0,-2886.5905,-2665.7008,3442.4526,2713.62738,8.145,76.4617216,41.4389108
0,0,0,,0,281152720,866095100,18521464000,,0,0,,7171278.72356,13.2,7656161.2,,341201.94211,1529.4,1054469.36,13.2,359457.5,,544555.963292,948.600088,0.3982139,,4.5624374,10.4165817,75.545618,234.072544,,0.384356,45.4856666666667,60.3555,26510.652,1750.2938,-1896.98326,-19.2,3.9985984,0,-2886.5905,-2665.7008,3442.4526,2713.62738,8.145,76.4617216,41.4389108
0,0,0,,0,281152720,866095100,18521464000,,0,0,,7171278.72356,13.2,7656161.2,,341201.94211,1529.4,1054469.36,13.2,359457.5,,544555.963292,948.600088,0.3982139,,4.5624374,10.4165817,75.545618,234.072544,,0.384356,45.4856666666667,60.3555,26510.652,1750.2938,-1896.98326,-19.2,3.9985984,0,-2886.5905,-2665.7008,3442.4526,2713.62738,8.145,76.4617216,41.4389108
0,0,0,,0,284395940,866329400,18524838000,,0,0,,8272643.83342,0,6863673.4,,341201.94211,1529.4,1255584.194,0,274966.82,,544555.963292,948.600088,0.4059806,,4.679844,10.6906298,73.104358,215.0793,,0.384356,45.4856666666667,60.3555,26516.764,1750.2938,-1836.42682,-19.2,4.0011808,0,-4571.42326,-2665.7008,3466.99,2713.62738,8.145,73.7550159,41.4389108
0,0,0,,0,284395940,866329400,18524838000,,0,0,,8272643.83342,0,6863673.4,,348941.40246,1615.26622,1255584.194,0,274966.82,,587527.4474708,903.51687,0.4059806,,4.679844,10.6906298,73.104358,215.0793,,0.2973719,45.4856666666667,60.3555,26516.764,1750.3812,-1836.42682,-16,4.0011808,0,-4571.42326,-2668.2506,3466.99,4433.07976,8.145,73.7550159,39.2734602
0,0,0,,0,284395940,866329400,18524838000,,0,0,,8272643.83342,0,6863673.4,,348941.40246,1615.26622,1255584.194,0,274966.82,,587527.4474708,903.51687,0.4059806,,4.679844,10.6906298,73.104358,215.0793,,0.2973719,45.4856666666667,60.3555,26516.764,1750.3812,-1836.42682,-16,4.0011808,0,-4571.42326,-2668.2506,3466.99,4433.07976,8.145,73.7550159,39.2734602
0,0,0,,0,284395940,866329400,18524838000,,0,0,,8272643.83342,0,6863673.4,,348941.40246,1615.26622,1255584.194,0,274966.82,,587527.4474708,903.51687,0.4059806,,4.679844,10.6906298,73.104358,215.0793,,0.2973719,45.5466666666667,61.4865,26516.764,1750.3812,-1836.42682,-16,4.0011808,0,-4571.42326,-2668.2506,3466.99,4433.07976,8.145,73.7550159,39.2734602
0,0,0,,0,284395940,866329400,18524838000,,0,0,,8272643.83342,0,6863673.4,,348941.40246,1615.26622,1255584.194,0,274966.82,,587527.4474708,903.51687,0.4059806,,4.679844,10.6906298,73.104358,215.0793,,0.2973719,45.5466666666667,61.4865,26516.764,1750.3812,-1836.42682,-16,4.0011808,0,-4571.42326,-2668.2506,3466.99,4433.07976,8.145,73.7550159,39.2734602
0,0,0,,0,283836400,866615300,18529890000,,0,0,,8308721.9519,0,6787701,,348941.40246,1615.26622,1629207.78,0,277270.3,,587527.4474708,903.51687,0.4369005,,7.3894204,11.174004,76.04617,181.7971,,0.2973719,45.5466666666667,61.4865,26522.37,1750.3812,-203.1193,-16,3.995,0,-3016.232,-2668.2506,5145.31,4433.07976,8.145,70.1799467,39.2734602
0,0,0,,0,283836400,866615300,18529890000,,0,0,,8308721.9519,0,6787701,,307877.044926,1525.23082,1629207.78,0,277270.3,,613879.43673,1017.587748,0.4369005,,7.3894204,11.174004,76.04617,181.7971,,0.376439,45.5466666666667,61.4865,26522.37,1751.0438,-203.1193,-12.7999994,3.995,0,-3016.232,-2679.9174,5145.31,6164.978,8.221,70.1799467,39.0515796
0,0,0,,0,283836400,866615300,18529890000,,0,0,,8308721.9519,0,6787701,,307877.044926,1525.23082,1629207.78,0,277270.3,,613879.43673,1017.587748,0.4369005,,7.3894204,11.174004,76.04617,181.7971,,0.376439,45.5466666666667,61.4865,26522.37,1751.0438,-203.1193,-12.7999994,3.995,0,-3016.232,-2679.9174,5145.31,6164.978,8.221,70.1799467,39.0515796
0,0,0,,0,283836400,866615300,18529890000,,0,0,,8308721.9519,0,6787701,,307877.044926,1525.23082,1629207.78,0,277270.3,,613879.43673,1017.587748,0.4369005,,7.3894204,11.174004,76.04617,181.7971,,0.376439,45.5466666666667,61.4865,26522.37,1751.0438,-203.1193,-12.7999994,3.995,0,-3016.232,-2679.9174,5145.31,6164.978,8.221,70.1799467,39.0515796
0,0,0,,0,283836400,866615300,18529890000,,0,0,,8308721.9519,0,6787701,,307877.044926,1525.23082,1629207.78,0,277270.3,,613879.43673,1017.587748,0.4369005,,7.3894204,11.174004,76.04617,181.7971,,0.376439,45.5466666666667,61.4865,26522.37,1751.0438,-203.1193,-12.7999994,3.995,0,-3016.232,-2679.9174,5145.31,6164.978,8.221,70.1799467,39.0515796
0,0,0,,0,286514380,866711140,18532170000,,0,0,,8235702.82932,13.2,6689658.2,,307877.044926,1525.23082,1390712.648,13.2,276999.966,,613879.43673,1017.587748,0.5901221,,4.6675738,10.0448523,72.13115,230.524508,,0.376439,45.5466666666667,61.4865,26513.07,1751.0438,-452.30286,-12.7999994,4.0011748,0,-4551.536,-2679.9174,3440.0886,6164.978,8.221,76.2416164,39.0515796
0,0,0,,0,286514380,866711140,18532170000,,0,0,,8235702.82932,13.2,6689658.2,,302380.40666,1193.303,1390712.648,13.2,276999.966,,572406.1209598,689.295356,0.5901221,,4.6675738,10.0448523,72.13115,230.524508,,0.3227245,45.5466666666667,61.4865,26513.07,1751.45,-452.30286,-14.9811076,4.0011748,0,-4551.536,-2606.8198,3440.0886,4410.62178,8.24,76.2416164,39.1752992
0,0,0,,0,286514380,866711140,18532170000,,0,0,,8235702.82932,13.2,6689658.2,,302380.40666,1193.303,1390712.648,13.2,276999.966,,572406.1209598,689.295356,0.5901221,,4.6675738,10.0448523,72.13115,230.524508,,0.3227245,45.5466666666667,61.4865,26513.07,1751.45,-452.30286,-14.9811076,4.0011748,0,-4551.536,-2606.8198,3440.0886,4410.62178,8.24,76.2416164,39.1752992
0,0,0,,0,286514380,866711140,18532170000,,0,0,,8235702.82932,13.2,6689658.2,,302380.40666,1193.303,1390712.648,13.2,276999.966,,572406.1209598,689.295356,0.5901221,,4.6675738,10.0448523,72.13115,230.524508,,0.3227245,45.5296666666667,60.921,26513.07,1751.45,-452.30286,-14.9811076,4.0011748,0,-4551.536,-2606.8198,3440.0886,4410.62178,8.24,76.2416164,39.1752992
0,0,0,,0,286514380,866711140,18532170000,,0,0,,8235702.82932,13.2,6689658.2,,302380.40666,1193.303,1390712.648,13.2,276999.966,,572406.1209598,689.295356,0.5901221,,4.6675738,10.0448523,72.13115,230.524508,,0.3227245,45.5296666666667,60.921,26513.07,1751.45,-452.30286,-14.9811076,4.0011748,0,-4551.536,-2606.8198,3440.0886,4410.62178,8.24,76.2416164,39.1752992
0,0,0,,0,281989940,866907780,18535632000,,0,0,,7310610.8079402,8.4,6149665.6,,302380.40666,1193.303,997654.1879992,8.4,252125.458,,572406.1209598,689.295356,0.36975,,4.564677,9.9920349,73.293078,218.29777,,0.3227245,45.5296666666667,60.921,26522.35,1751.45,-239.476068,-14.9811076,4.0006548,0,-2853.68888,-2606.8198,3376.2696,4410.62178,8.24,74.2275867,39.1752992
0,0,0,,0,281989940,866907780,18535632000,,0,0,,7310610.8079402,8.4,6149665.6,,286532.192,1528.19988,997654.1879992,8.4,252125.458,,331085.7880044,961.8,0.36975,,4.564677,9.9920349,73.293078,218.29777,,0.3737901,45.5296666666667,60.921,26522.35,1747.9344,-239.476068,-35.418892,4.0006548,0,-2853.68888,-2587.7976,3376.2696,2681.7173,8.24,74.2275867,41.1503258
0,0,0,,0,281989940,866907780,18535632000,,0,0,,7310610.8079402,8.4,6149665.6,,286532.192,1528.19988,997654.1879992,8.4,252125.458,,331085.7880044,961.8,0.36975,,4.564677,9.9920349,73.293078,218.29777,,0.3737901,45.5296666666667,60.921,26522.35,1747.9344,-239.476068,-35.418892,4.0006548,0,-2853.68888,-2587.7976,3376.2696,2681.7173,8.24,74.2275867,41.1503258
0,0,0,,0,281989940,866907780,18535632000,,0,0,,7310610.8079402,8.4,6149665.6,,286532.192,1528.19988,997654.1879992,8.4,252125.458,,331085.7880044,961.8,0.36975,,4.564677,9.9920349,73.293078,218.29777,,0.3737901,45.5296666666667,60.921,26522.35,1747.9344,-239.476068,-35.418892,4.0006548,0,-2853.68888,-2587.7976,3376.2696,2681.7173,8.24,74.2275867,41.1503258
0,0,0,,0,281989940,866907780,18535632000,,0,0,,7310610.8079402,8.4,6149665.6,,286532.192,1528.19988,997654.1879992,8.4,252125.458,,331085.7880044,961.8,0.36975,,4.564677,9.9920349,73.293078,218.29777,,0.3737901,45.5296666666667,60.921,26522.35,1747.9344,-239.476068,-35.418892,4.0006548,0,-2853.68888,-2587.7976,3376.2696,2681.7173,8.24,74.2275867,41.1503258
0,0,0,,0,283818400,867151060,18539152000,,0,0,,6958493.29956,0,7026558.2,,286532.192,1528.19988,1044049.898,0,302513.64,,331085.7880044,961.8,0.3786948,,4.5335253,9.7939114,75.05307,209.67574,,0.3737901,45.5296666666667,60.921,26519.62,1747.9344,-17502.1568,-35.418892,3.4446479,0,-4507.49016,-2587.7976,3371.2888,2681.7173,8.24,77.2678705,41.1503258
0,0,0,,0,283818400,867151060,18539152000,,0,0,,6958493.29956,0,7026558.2,,386195.20162,1613.97914,1044049.898,0,302513.64,,615849.4842018,903.117474,0.3786948,,4.5335253,9.7939114,75.05307,209.67574,,0.3633261,45.5296666666667,60.921,26519.62,1746.9436,-17502.1568,-500.79998,3.4446479,0,-4507.49016,-2558.3164,3371.2888,3214.9635,8.24,77.2678705,41.51336
0,0,0,,0,283818400,867151060,18539152000,,0,0,,6958493.29956,0,7026558.2,,386195.20162,1613.97914,1044049.898,0,302513.64,,615849.4842018,903.117474,0.3786948,,4.5335253,9.7939114,75.05307,209.67574,,0.3633261,45.5296666666667,60.921,26519.62,1746.9436,-17502.1568,-500.79998,3.4446479,0,-4507.49016,-2558.3164,3371.2888,3214.9635,8.24,77.2678705,41.51336
0,0,0,,0,283818400,867151060,18539152000,,0,0,,6958493.29956,0,7026558.2,,386195.20162,1613.97914,1044049.898,0,302513.64,,615849.4842018,903.117474,0.3786948,,4.5335253,9.7939114,75.05307,209.67574,,0.3633261,45.613,61.2115,26519.62,1746.9436,-17502.1568,-500.79998,3.4446479,0,-4507.49016,-2558.3164,3371.2888,3214.9635,8.24,77.2678705,41.51336
0,0,0,,0,283818400,867151060,18539152000,,0,0,,6958493.29956,0,7026558.2,,386195.20162,1613.97914,1044049.898,0,302513.64,,615849.4842018,903.117474,0.3786948,,4.5335253,9.7939114,75.05307,209.67574,,0.3633261,45.613,61.2115,26519.62,1746.9436,-17502.1568,-500.79998,3.4446479,0,-4507.49016,-2558.3164,3371.2888,3214.9635,8.24,77.2678705,41.51336
0,0,0,,0,287275400,867290320,18553028000,,0,0,,7561473.9165,13.2,5587999.2,,386195.20162,1613.97914,1095881.118,13.2,178491.886,,615849.4842018,903.117474,0.4013226,,11.225946,8.6358105,77.002668,214.617666,,0.3633261,45.613,61.2115,26525.182,1746.9436,-30044.934,-500.79998,1.6,0,-2758.76026,-2558.3164,3196.2934,3214.9635,8.24,84.6350733,41.51336
0,0,0,,0,287275400,867290320,18553028000,,0,0,,7561473.9165,13.2,5587999.2,,316013.667502,1553.03014,1095881.118,13.2,178491.886,,534672.5273756,995.26846,0.4013226,,11.225946,8.6358105,77.002668,214.617666,,0.3529884,45.613,61.2115,26525.182,1751.0156,-30044.934,-28.1064642,1.6,0,-2758.76026,-2335.5178,3196.2934,4215.2892,8.4072,84.6350733,39.9471336
0,0,0,,0,287275400,867290320,18553028000,,0,0,,7561473.9165,13.2,5587999.2,,316013.667502,1553.03014,1095881.118,13.2,178491.886,,534672.5273756,995.26846,0.4013226,,11.225946,8.6358105,77.002668,214.617666,,0.3529884,45.613,61.2115,26525.182,1751.0156,-30044.934,-28.1064642,1.6,0,-2758.76026,-2335.5178,3196.2934,4215.2892,8.4072,84.6350733,39.9471336
0,0,0,,0,287275400,867290320,18553028000,,0,0,,7561473.9165,13.2,5587999.2,,316013.667502,1553.03014,1095881.118,13.2,178491.886,,534672.5273756,995.26846,0.4013226,,11.225946,8.6358105,77.002668,214.617666,,0.3529884,45.613,61.2115,26525.182,1751.0156,-30044.934,-28.1064642,1.6,0,-2758.76026,-2335.5178,3196.2934,4215.2892,8.4072,84.6350733,39.9471336
0,0,0,,0,287275400,867290320,18553028000,,0,0,,7561473.9165,13.2,5587999.2,,316013.667502,1553.03014,1095881.118,13.2,178491.886,,534672.5273756,995.26846,0.4013226,,11.225946,8.6358105,77.002668,214.617666,,0.3529884,45.613,61.2115,26525.182,1751.0156,-30044.934,-28.1064642,1.6,0,-2758.76026,-2335.5178,3196.2934,4215.2892,8.4072,84.6350733,39.9471336
0,0,0,,0,278399360,859119640,18584844000,,0,0,,7077008.4741798,8.4,6723660,,316013.667502,1553.03014,1085647.2476308,8.4,220975.274,,534672.5273756,995.26846,0.3885877,,6.4801551,10.2436732,74.987806,215.972158,,0.3529884,45.613,61.2115,26547.384,1751.0156,-2168.477608,-28.1064642,3.7552302,0,-5857.9708,-2335.5178,3421.9192,4215.2892,8.4072,74.8150967,39.9471336
0,0,0,,0,278399360,859119640,18584844000,,0,0,,7077008.4741798,8.4,6723660,,299194.264108,1400.29604,1085647.2476308,8.4,220975.274,,566816.6031764,807.93325,0.3885877,,6.4801551,10.2436732,74.987806,215.972158,,0.3316969,45.613,61.2115,26547.384,1750.7188,-2168.477608,-23.8935354,3.7552302,0,-5857.9708,-2641.4354,3421.9192,4512.58578,8.449,74.8150967,40.4406959
0,0,0,,0,278399360,859119640,18584844000,,0,0,,7077008.4741798,8.4,6723660,,299194.264108,1400.29604,1085647.2476308,8.4,220975.274,,566816.6031764,807.93325,0.3885877,,6.4801551,10.2436732,74.987806,215.972158,,0.3316969,45.613,61.2115,26547.384,1750.7188,-2168.477608,-23.8935354,3.7552302,0,-5857.9708,-2641.4354,3421.9192,4512.58578,8.449,74.8150967,40.4406959
0,0,0,,0,278399360,859119640,18584844000,,0,0,,7077008.4741798,8.4,6723660,,299194.264108,1400.29604,1085647.2476308,8.4,220975.274,,566816.6031764,807.93325,0.3885877,,6.4801551,10.2436732,74.987806,215.972158,,0.3316969,45.552,61.471,26547.384,1750.7188,-2168.477608,-23.8935354,3.7552302,0,-5857.9708,-2641.4354,3421.9192,4512.58578,8.449,74.8150967,40.4406959
0,0,0,,0,278399360,859119640,18584844000,,0,0,,7077008.4741798,8.4,6723660,,299194.264108,1400.29604,1085647.2476308,8.4,220975.274,,566816.6031764,807.93325,0.3885877,,6.4801551,10.2436732,74.987806,215.972158,,0.3316969,45.552,61.471,26547.384,1750.7188,-2168.477608,-23.8935354,3.7552302,0,-5857.9708,-2641.4354,3421.9192,4512.58578,8.449,74.8150967,40.4406959
