orin_disk_reads_6g-sandbox-prometheus-1,orin_disk_reads_benchpilot-sdk-benchpilot-1,orin_disk_reads_powerstorm_marketing-campaign_0_client,orin_memory_[none],orin_memory_6g-sandbox-prometheus-1,orin_memory_monitoring-stack-smart-plug-1,orin_memory_powerstorm_marketing-campaign_0_client,orin_network_sent_6g-sandbox-prometheus-1,orin_network_sent_benchpilot-sdk-benchpilot-1,orin_network_sent_monitoring-stack-smart-plug-1,orin_network_sent_powerstorm_marketing-campaign_0_client,orin_network_received_6g-sandbox-prometheus-1,orin_network_received_benchpilot-sdk-benchpilot-1,orin_network_received_monitoring-stack-smart-plug-1,orin_network_received_powerstorm_marketing-campaign_0_client,orin_cpu_6g-sandbox-consul-1,orin_cpu_6g-sandbox-prometheus-1,orin_cpu_6g-sandbox-redis-1,orin_cpu_benchpilot-sdk-benchpilot-1,orin_cpu_monitoring-stack-smart-plug-1,orin_cpu_powerstorm_marketing-campaign_0_client,xavier_cpu_6g-sandbox-engine-worker-1,xavier_cpu_monitoring-stack-smart-plug-1,raspberrypi5_cpu_6g-sandbox-engine-worker-1,raspberrypi5_cpu_monitoring-stack_smart-plug_1,orin_temp,xavier_temp,raspberrypi5_temp,orin_memory,xavier_memory,raspberrypi5_memory,orin_disk_writes,xavier_disk_writes,raspberrypi5_disk_writes,orin_disk_reads,xavier_disk_reads,raspberrypi5_disk_reads,orin_network_sent,xavier_network_sent,raspberrypi5_network_sent,orin_network_received,xavier_network_received,raspberrypi5_network_received,orin_power,xavier_power,raspberrypi5_power,orin_cpu,xavier_cpu,raspberrypi5_cpu
0,0,0,107022746,929465120,32346930,5857325400,9490861.57246,0,1613.88518,8766849,686484.7791,0,968.82996,414774.02,0.3424959,1.8441054,0.5850449,77.015992,0.3284146,255.79612,28.9989972,1.1860235,3.0249885,0.1997467,42.7576666666667,45,42.5225,8889.5444,1460.12812,1136.3438,-215.355574,-20.8,-45.6,0,0,14.591092,-361.176806,-180.4000182,-118.4568026,378.45515,13.1813832,11.796349,14.601,3.645,4.1922,71.0696024,20.7136958,1.9005201
0,0,0,107022746,929465120,32346930,5857325400,9490861.57246,0,1613.88518,8766849,686484.7791,0,968.82996,414774.02,0.3424959,1.8441054,0.5850449,77.015992,0.3284146,255.79612,28.9989972,1.1860235,3.0249885,0.1997467,42.7576666666667,45,42.5225,8889.5444,1460.12812,1136.3438,-215.355574,-20.8,-45.6,0,0,14.591092,-361.176806,-180.4000182,-118.4568026,378.45515,13.1813832,11.796349,14.601,3.645,4.1922,71.0696024,20.7136958,1.9005201
0,0,0,107022746,929465120,32346930,5857325400,9490861.57246,0,1613.88518,8766849,686484.7791,0,968.82996,414774.02,0.3424959,1.8441054,0.5850449,77.015992,0.3284146,255.79612,28.9989972,1.1860235,3.0249885,0.1997467,42.7576666666667,45,42.5225,8889.5444,1460.12812,1136.3438,-215.355574,-20.8,-45.6,0,0,14.591092,-361.176806,-180.4000182,-118.4568026,378.45515,13.1813832,11.796349,14.601,3.645,4.1922,71.0696024,20.7136958,1.9005201
0,0,0,104325118,929542920,32348568,5862053200,8594315.68286,0,1620.7759,8760884,613760.75754,0,870.1555,443650.72,0.337795,1.8811174,0.5777795,78.809792,0.3763375,257.75837,29.339075,1.507326,3.6535465,0.2168161,42.7576666666667,45,42.5225,8878.082,1460.5789,1136.5125,-82.513594,-74.4,-17.6,0,0,149.4089,-359.3889726,-182.0584784,-117.3824278,371.9799362,10.2685428,11.0233506,14.4038,3.5538,4.329,71.8333231,19.4443015,2.6109319
0,0,0,104325118,929542920,32348568,5862053200,8594315.68286,0,1620.7759,8760884,613760.75754,0,870.1555,443650.72,0.337795,1.8811174,0.5777795,78.809792,0.3763375,257.75837,29.339075,1.507326,3.6535465,0.2168161,42.802,44.8,42.5225,8878.082,1460.5789,1136.5125,-82.513594,-74.4,-17.6,0,0,149.4089,-359.3889726,-182.0584784,-117.3824278,371.9799362,10.2685428,11.0233506,14.4038,3.5538,4.329,71.8333231,19.4443015,2.6109319
0,0,0,104325118,929542920,32348568,5862053200,8594315.68286,0,1620.7759,8760884,613760.75754,0,870.1555,443650.72,0.337795,1.8811174,0.5777795,78.809792,0.3763375,257.75837,29.339075,1.507326,3.6535465,0.2168161,42.802,44.8,42.5225,8878.082,1460.5789,1136.5125,-82.513594,-74.4,-17.6,0,0,149.4089,-359.3889726,-182.0584784,-117.3824278,371.9799362,10.2685428,11.0233506,14.4038,3.5538,4.329,71.8333231,19.4443015,2.6109319
0,0,0,104325118,929542920,32348568,5862053200,8594315.68286,0,1620.7759,8760884,613760.75754,0,870.1555,443650.72,0.337795,1.8811174,0.5777795,78.809792,0.3763375,257.75837,29.339075,1.507326,3.6535465,0.2168161,42.802,44.8,42.5225,8878.082,1460.5789,1136.5125,-82.513594,-74.4,-17.6,0,0,149.4089,-359.3889726,-182.0584784,-117.3824278,371.9799362,10.2685428,11.0233506,14.4038,3.5538,4.329,71.8333231,19.4443015,2.6109319
0,0,0,104325118,929542920,32348568,5862053200,8594315.68286,0,1620.7759,8760884,613760.75754,0,870.1555,443650.72,0.337795,1.8811174,0.5777795,78.809792,0.3763375,257.75837,29.339075,1.507326,3.6535465,0.2168161,42.802,44.8,42.5225,8878.082,1460.5789,1136.5125,-82.513594,-74.4,-17.6,0,0,149.4089,-359.3889726,-182.0584784,-117.3824278,371.9799362,10.2685428,11.0233506,14.4038,3.5538,4.329,71.8333231,19.4443015,2.6109319
0,0,0,104585626,929636380,32346110,5866722600,8353087.94964,0,1337.13888,8229388.8,697922.0419,0,846.21456,416592.68,0.3606817,1.8895478,0.5891963,80.023528,0.3235698,230.577398,30.741335,1.1843224,4.025943,0.2565916,42.802,44.8,42.5225,8885.3368,1461.4344,1136.5,-52.8,-38.4,-12.6793634,0,0,0,-357.8108796,-181.0917874,-120.2944764,369.472235,13.4945418,14.0779898,14.108,3.493,4.2036,68.838533,20.1812332,2.2620748
0,0,0,104585626,929636380,32346110,5866722600,8353087.94964,0,1337.13888,8229388.8,697922.0419,0,846.21456,416592.68,0.3606817,1.8895478,0.5891963,80.023528,0.3235698,230.577398,30.741335,1.1843224,4.025943,0.2565916,42.802,44.8,42.5225,8885.3368,1461.4344,1136.5,-52.8,-38.4,-12.6793634,0,0,0,-357.8108796,-181.0917874,-120.2944764,369.472235,13.4945418,14.0779898,14.108,3.493,4.2036,68.838533,20.1812332,2.2620748
0,0,0,104585626,929636380,32346110,5866722600,8353087.94964,0,1337.13888,8229388.8,697922.0419,0,846.21456,416592.68,0.3606817,1.8895478,0.5891963,80.023528,0.3235698,230.577398,30.741335,1.1843224,4.025943,0.2565916,42.802,44.8,42.5225,8885.3368,1461.4344,1136.5,-52.8,-38.4,-12.6793634,0,0,0,-357.8108796,-181.0917874,-120.2944764,369.472235,13.4945418,14.0779898,14.108,3.493,4.2036,68.838533,20.1812332,2.2620748
0,0,0,104585626,929636380,32346110,5866722600,8353087.94964,0,1337.13888,8229388.8,697922.0419,0,846.21456,416592.68,0.3606817,1.8895478,0.5891963,80.023528,0.3235698,230.577398,30.741335,1.1843224,4.025943,0.2565916,42.802,44.8,42.5225,8885.3368,1461.4344,1136.5,-52.8,-38.4,-12.6793634,0,0,0,-357.8108796,-181.0917874,-120.2944764,369.472235,13.4945418,14.0779898,14.108,3.493,4.2036,68.838533,20.1812332,2.2620748
0,0,0,104585626,929636380,32346110,5866722600,8353087.94964,0,1337.13888,8229388.8,697922.0419,0,846.21456,416592.68,0.3606817,1.8895478,0.5891963,80.023528,0.3235698,230.577398,30.741335,1.1843224,4.025943,0.2565916,42.802,44.8,42.5225,8885.3368,1461.4344,1136.5,-52.8,-38.4,-12.6793634,0,0,0,-357.8108796,-181.0917874,-120.2944764,369.472235,13.4945418,14.0779898,14.108,3.493,4.2036,68.838533,20.1812332,2.2620748
0,0,0,103977780,929719100,32346110,5870872200,8118636.525346,0,1471.67872,8145926.6,655426.41278,0,790.21698,447228.2,0.3792047,1.8944129,0.5781136,81.140482,0.3543592,245.924926,30.0909702,1.5086895,3.4900427,0.2202675,42.802,44.8,42.5225,8874.878,1462.80468,1136.16246,-71.0450702,-32,-138.078678,0,0,0,-358.1093998,-181.3848864,-116.729732,368.376734,11.4506012,10.7375542,14.2368,3.6184,4.12,70.514466,19.0960924,2.301653
0,0,0,103977780,929719100,32346110,5870872200,8118636.525346,0,1471.67872,8145926.6,655426.41278,0,790.21698,447228.2,0.3792047,1.8944129,0.5781136,81.140482,0.3543592,245.924926,30.0909702,1.5086895,3.4900427,0.2202675,42.7356666666667,44.8,41.988,8874.878,1462.80468,1136.16246,-71.0450702,-32,-138.078678,0,0,0,-358.1093998,-181.3848864,-116.729732,368.376734,11.4506012,10.7375542,14.2368,3.6184,4.12,70.514466,19.0960924,2.301653
0,0,0,103977780,929719100,32346110,5870872200,8118636.525346,0,1471.67872,8145926.6,655426.41278,0,790.21698,447228.2,0.3792047,1.8944129,0.5781136,81.140482,0.3543592,245.924926,30.0909702,1.5086895,3.4900427,0.2202675,42.7356666666667,44.8,41.988,8874.878,1462.80468,1136.16246,-71.0450702,-32,-138.078678,0,0,0,-358.1093998,-181.3848864,-116.729732,368.376734,11.4506012,10.7375542,14.2368,3.6184,4.12,70.514466,19.0960924,2.301653
0,0,0,103977780,929719100,32346110,5870872200,8118636.525346,0,1471.67872,8145926.6,655426.41278,0,790.21698,447228.2,0.3792047,1.8944129,0.5781136,81.140482,0.3543592,245.924926,30.0909702,1.5086895,3.4900427,0.2202675,42.7356666666667,44.8,41.988,8874.878,1462.80468,1136.16246,-71.0450702,-32,-138.078678,0,0,0,-358.1093998,-181.3848864,-116.729732,368.376734,11.4506012,10.7375542,14.2368,3.6184,4.12,70.514466,19.0960924,2.301653
0,0,0,103977780,929719100,32346110,5870872200,8118636.525346,0,1471.67872,8145926.6,655426.41278,0,790.21698,447228.2,0.3792047,1.8944129,0.5781136,81.140482,0.3543592,245.924926,30.0909702,1.5086895,3.4900427,0.2202675,42.7356666666667,44.8,41.988,8874.878,1462.80468,1136.16246,-71.0450702,-32,-138.078678,0,0,0,-358.1093998,-181.3848864,-116.729732,368.376734,11.4506012,10.7375542,14.2368,3.6184,4.12,70.514466,19.0960924,2.301653
0,0,0,104294812,929812460,32346110,5875149200,9296298.914474,0,1450.12114,7629324.2,742744.92,0,884.983,416447.572,0.3546283,1.8816754,0.5897432,79.498112,0.3185923,234.78115,27.7026864,1.7093395,3.3906548,0.2584858,42.7356666666667,44.8,41.988,8880.393,1462.8914,1136.8,-2606.935931,-26.4,-122.350162,0,0,0,-356.3899008,-180.5295734,-117.9508186,369.4480528,14.0209588,11.4478358,14.43,3.702,4.1884,69.911116,19.3862095,1.9614446
0,0,0,104294812,929812460,32346110,5875149200,9296298.914474,0,1450.12114,7629324.2,742744.92,0,884.983,416447.572,0.3546283,1.8816754,0.5897432,79.498112,0.3185923,234.78115,27.7026864,1.7093395,3.3906548,0.2584858,42.7356666666667,44.8,41.988,8880.393,1462.8914,1136.8,-2606.935931,-26.4,-122.350162,0,0,0,-356.3899008,-180.5295734,-117.9508186,369.4480528,14.0209588,11.4478358,14.43,3.702,4.1884,69.911116,19.3862095,1.9614446
0,0,0,104294812,929812460,32346110,5875149200,9296298.914474,0,1450.12114,7629324.2,742744.92,0,884.983,416447.572,0.3546283,1.8816754,0.5897432,79.498112,0.3185923,234.78115,27.7026864,1.7093395,3.3906548,0.2584858,42.7356666666667,44.8,41.988,8880.393,1462.8914,1136.8,-2606.935931,-26.4,-122.350162,0,0,0,-356.3899008,-180.5295734,-117.9508186,369.4480528,14.0209588,11.4478358,14.43,3.702,4.1884,69.911116,19.3862095,1.9614446
0,0,0,104294812,929812460,32346110,5875149200,9296298.914474,0,1450.12114,7629324.2,742744.92,0,884.983,416447.572,0.3546283,1.8816754,0.5897432,79.498112,0.3185923,234.78115,27.7026864,1.7093395,3.3906548,0.2584858,42.7356666666667,44.8,41.988,8880.393,1462.8914,1136.8,-2606.935931,-26.4,-122.350162,0,0,0,-356.3899008,-180.5295734,-117.9508186,369.4480528,14.0209588,11.4478358,14.43,3.702,4.1884,69.911116,19.3862095,1.9614446
0,0,0,104294812,929812460,32346110,5875149200,9296298.914474,0,1450.12114,7629324.2,742744.92,0,884.983,416447.572,0.3546283,1.8816754,0.5897432,79.498112,0.3185923,234.78115,27.7026864,1.7093395,3.3906548,0.2584858,42.7356666666667,44.8,41.988,8880.393,1462.8914,1136.8,-2606.935931,-26.4,-122.350162,0,0,0,-356.3899008,-180.5295734,-117.9508186,369.4480528,14.0209588,11.4478358,14.43,3.702,4.1884,69.911116,19.3862095,1.9614446
0,0,0,105580952,929889480,32347748,5573978400,8548624.79588,13.2,1650.909,8218700,642724.84812,13.2,861.06116,433751.168,0.3602548,1.8960947,0.5885474,77.573634,0.3479472,257.209222,28.1329924,1.4882883,4.1966732,0.2169144,42.7356666666667,44.8,41.988,8300.021,1467.84296,1135.0875,-13685.103074,-19.2,-43.5712392,0,0,0,-358.603618,-180.4259954,-117.4047972,369.922207,10.0613362,11.279829,14.324,3.759,4.291,72.284103,19.1361169,2.807789
0,0,0,105580952,929889480,32347748,5573978400,8548624.79588,13.2,1650.909,8218700,642724.84812,13.2,861.06116,433751.168,0.3602548,1.8960947,0.5885474,77.573634,0.3479472,257.209222,28.1329924,1.4882883,4.1966732,0.2169144,42.863,45,42.5225,8300.021,1467.84296,1135.0875,-13685.103074,-19.2,-43.5712392,0,0,0,-358.603618,-180.4259954,-117.4047972,369.922207,10.0613362,11.279829,14.324,3.759,4.291,72.284103,19.1361169,2.807789
0,0,0,105580952,929889480,32347748,5573978400,8548624.79588,13.2,1650.909,8218700,642724.84812,13.2,861.06116,433751.168,0.3602548,1.8960947,0.5885474,77.573634,0.3479472,257.209222,28.1329924,1.4882883,4.1966732,0.2169144,42.863,45,42.5225,8300.021,1467.84296,1135.0875,-13685.103074,-19.2,-43.5712392,0,0,0,-358.603618,-180.4259954,-117.4047972,369.922207,10.0613362,11.279829,14.324,3.759,4.291,72.284103,19.1361169,2.807789
0,0,0,105580952,929889480,32347748,5573978400,8548624.79588,13.2,1650.909,8218700,642724.84812,13.2,861.06116,433751.168,0.3602548,1.8960947,0.5885474,77.573634,0.3479472,257.209222,28.1329924,1.4882883,4.1966732,0.2169144,42.863,45,42.5225,8300.021,1467.84296,1135.0875,-13685.103074,-19.2,-43.5712392,0,0,0,-358.603618,-180.4259954,-117.4047972,369.922207,10.0613362,11.279829,14.324,3.759,4.291,72.284103,19.1361169,2.807789
0,0,0,105580952,929889480,32347748,5573978400,8548624.79588,13.2,1650.909,8218700,642724.84812,13.2,861.06116,433751.168,0.3602548,1.8960947,0.5885474,77.573634,0.3479472,257.209222,28.1329924,1.4882883,4.1966732,0.2169144,42.863,45,42.5225,8300.021,1467.84296,1135.0875,-13685.103074,-19.2,-43.5712392,0,0,0,-358.603618,-180.4259954,-117.4047972,369.922207,10.0613362,11.279829,14.324,3.759,4.291,72.284103,19.1361169,2.807789
0,0,0,100877108,929968120,32347748,5120571000,7103710.38594,16.8,1325.09082,7920188.6,563593.92244,16.8,853.73886,419812.84,0.3424032,1.8959201,0.5769949,80.16307,0.3412678,225.903368,28.9624422,1.3104602,3.5100138,0.2552123,42.863,45,42.5225,8149.9688,1466.94766,1134.4688,-38175.316712,-18.4,-31.74197,0,4,0,-357.453648,-180.4413724,-116.9966482,367.6199842,13.2425598,10.9317836,14.165,3.797,4.2986,70.4569428,21.8004805,2.6050421
0,0,0,100877108,929968120,32347748,5120571000,7103710.38594,16.8,1325.09082,7920188.6,563593.92244,16.8,853.73886,419812.84,0.3424032,1.8959201,0.5769949,80.16307,0.3412678,225.903368,28.9624422,1.3104602,3.5100138,0.2552123,42.863,45,42.5225,8149.9688,1466.94766,1134.4688,-38175.316712,-18.4,-31.74197,0,4,0,-357.453648,-180.4413724,-116.9966482,367.6199842,13.2425598,10.9317836,14.165,3.797,4.2986,70.4569428,21.8004805,2.6050421
0,0,0,100877108,929968120,32347748,5120571000,7103710.38594,16.8,1325.09082,7920188.6,563593.92244,16.8,853.73886,419812.84,0.3424032,1.8959201,0.5769949,80.16307,0.3412678,225.903368,28.9624422,1.3104602,3.5100138,0.2552123,42.863,45,42.5225,8149.9688,1466.94766,1134.4688,-38175.316712,-18.4,-31.74197,0,4,0,-357.453648,-180.4413724,-116.9966482,367.6199842,13.2425598,10.9317836,14.165,3.797,4.2986,70.4569428,21.8004805,2.6050421
0,0,0,100877108,929968120,32347748,5120571000,7103710.38594,16.8,1325.09082,7920188.6,563593.92244,16.8,853.73886,419812.84,0.3424032,1.8959201,0.5769949,80.16307,0.3412678,225.903368,28.9624422,1.3104602,3.5100138,0.2552123,42.863,45,42.5225,8149.9688,1466.94766,1134.4688,-38175.316712,-18.4,-31.74197,0,4,0,-357.453648,-180.4413724,-116.9966482,367.6199842,13.2425598,10.9317836,14.165,3.797,4.2986,70.4569428,21.8004805,2.6050421
0,0,0,100877108,929968120,32347748,5120571000,7103710.38594,16.8,1325.09082,7920188.6,563593.92244,16.8,853.73886,419812.84,0.3424032,1.8959201,0.5769949,80.16307,0.3412678,225.903368,28.9624422,1.3104602,3.5100138,0.2552123,42.863,45,42.5225,8149.9688,1466.94766,1134.4688,-38175.316712,-18.4,-31.74197,0,4,0,-357.453648,-180.4413724,-116.9966482,367.6199842,13.2425598,10.9317836,14.165,3.797,4.2986,70.4569428,21.8004805,2.6050421
0,0,0,100249600,930068100,32347748,5124567800,9139629.8388,0,1460.59986,6808696.8,756979.03884,0,809.60002,371870.24,0.3740947,1.8631791,0.5929163,77.825596,0.3520516,243.177484,28.1998396,1.5832227,3.4878662,0.2164122,42.863,45,42.5225,8152.7265,1479.08512,1134.45624,-69.079505,-11.2,-24.2581444,0,0,0,-863.59405,-181.7833568,-115.8838792,637.4554,10.456453,10.8399998,14.07,3.8274,4.31,71.1587189,19.0780977,2.2060477
0,0,0,100249600,930068100,32347748,5124567800,9139629.8388,0,1460.59986,6808696.8,756979.03884,0,809.60002,371870.24,0.3740947,1.8631791,0.5929163,77.825596,0.3520516,243.177484,28.1998396,1.5832227,3.4878662,0.2164122,42.7796666666667,45.1,41.9725,8152.7265,1479.08512,1134.45624,-69.079505,-11.2,-24.2581444,0,0,0,-863.59405,-181.7833568,-115.8838792,637.4554,10.456453,10.8399998,14.07,3.8274,4.31,71.1587189,19.0780977,2.2060477
0,0,0,100249600,930068100,32347748,5124567800,9139629.8388,0,1460.59986,6808696.8,756979.03884,0,809.60002,371870.24,0.3740947,1.8631791,0.5929163,77.825596,0.3520516,243.177484,28.1998396,1.5832227,3.4878662,0.2164122,42.7796666666667,45.1,41.9725,8152.7265,1479.08512,1134.45624,-69.079505,-11.2,-24.2581444,0,0,0,-863.59405,-181.7833568,-115.8838792,637.4554,10.456453,10.8399998,14.07,3.8274,4.31,71.1587189,19.0780977,2.2060477
0,0,0,100249600,930068100,32347748,5124567800,9139629.8388,0,1460.59986,6808696.8,756979.03884,0,809.60002,371870.24,0.3740947,1.8631791,0.5929163,77.825596,0.3520516,243.177484,28.1998396,1.5832227,3.4878662,0.2164122,42.7796666666667,45.1,41.9725,8152.7265,1479.08512,1134.45624,-69.079505,-11.2,-24.2581444,0,0,0,-863.59405,-181.7833568,-115.8838792,637.4554,10.456453,10.8399998,14.07,3.8274,4.31,71.1587189,19.0780977,2.2060477
0,0,0,100249600,930068100,32347748,5124567800,9139629.8388,0,1460.59986,6808696.8,756979.03884,0,809.60002,371870.24,0.3740947,1.8631791,0.5929163,77.825596,0.3520516,243.177484,28.1998396,1.5832227,3.4878662,0.2164122,42.7796666666667,45.1,41.9725,8152.7265,1479.08512,1134.45624,-69.079505,-11.2,-24.2581444,0,0,0,-863.59405,-181.7833568,-115.8838792,637.4554,10.456453,10.8399998,14.07,3.8274,4.31,71.1587189,19.0780977,2.2060477
0,0,0,98537472,930137740,32347748,5129152200,7392546.59794,0,1728.10562,9374902.8,583142.00082,0,1022.10002,523907.32,0.5558965,1.8869496,0.5892722,81.146284,0.3534457,225.328424,28.3020252,1.2163494,3.7268526,0.2614147,42.7796666666667,45.1,41.9725,8146.6986,1479.17342,1134.67502,-117.664238,-9.6,-146.37005,0,0,0,-357.7965706,-185.019258,-121.9164336,369.2452096,14.972328,13.9858736,13.975,3.873,4.272,69.3148693,19.9100669,2.4034174
0,0,0,98537472,930137740,32347748,5129152200,7392546.59794,0,1728.10562,9374902.8,583142.00082,0,1022.10002,523907.32,0.5558965,1.8869496,0.5892722,81.146284,0.3534457,225.328424,28.3020252,1.2163494,3.7268526,0.2614147,42.7796666666667,45.1,41.9725,8146.6986,1479.17342,1134.67502,-117.664238,-9.6,-146.37005,0,0,0,-357.7965706,-185.019258,-121.9164336,369.2452096,14.972328,13.9858736,13.975,3.873,4.272,69.3148693,19.9100669,2.4034174
0,0,0,98537472,930137740,32347748,5129152200,7392546.59794,0,1728.10562,9374902.8,583142.00082,0,1022.10002,523907.32,0.5558965,1.8869496,0.5892722,81.146284,0.3534457,225.328424,28.3020252,1.2163494,3.7268526,0.2614147,42.7796666666667,45.1,41.9725,8146.6986,1479.17342,1134.67502,-117.664238,-9.6,-146.37005,0,0,0,-357.7965706,-185.019258,-121.9164336,369.2452096,14.972328,13.9858736,13.975,3.873,4.272,69.3148693,19.9100669,2.4034174
0,0,0,98537472,930137740,32347748,5129152200,7392546.59794,0,1728.10562,9374902.8,583142.00082,0,1022.10002,523907.32,0.5558965,1.8869496,0.5892722,81.146284,0.3534457,225.328424,28.3020252,1.2163494,3.7268526,0.2614147,42.7796666666667,45.1,41.9725,8146.6986,1479.17342,1134.67502,-117.664238,-9.6,-146.37005,0,0,0,-357.7965706,-185.019258,-121.9164336,369.2452096,14.972328,13.9858736,13.975,3.873,4.272,69.3148693,19.9100669,2.4034174
0,0,0,98537472,930137740,32347748,5129152200,7392546.59794,0,1728.10562,9374902.8,583142.00082,0,1022.10002,523907.32,0.5558965,1.8869496,0.5892722,81.146284,0.3534457,225.328424,28.3020252,1.2163494,3.7268526,0.2614147,42.7796666666667,45.1,41.9725,8146.6986,1479.17342,1134.67502,-117.664238,-9.6,-146.37005,0,0,0,-357.7965706,-185.019258,-121.9164336,369.2452096,14.972328,13.9858736,13.975,3.873,4.272,69.3148693,19.9100669,2.4034174
0,0,0,107506892,930230280,32346110,5133141600,9514303.94982,0,1431.003,7017293.2,814401.16344,0,776.99708,369350.82,0.3489177,1.8752635,0.5811934,79.087284,0.3247876,243.266622,29.5725236,1.3836507,3.5135955,0.2336121,42.7796666666667,45.1,41.9725,8167.3994,1484.7703,1135.25,-30.0015362,-9.6,-118.550384,0,0,0,-695.36172,-180.6672406,-117.232556,374.872908,11.1772084,11.6283022,13.9712,3.8198,4.215,70.4786222,19.2305572,2.3610693
0,0,0,107506892,930230280,32346110,5133141600,9514303.94982,0,1431.003,7017293.2,814401.16344,0,776.99708,369350.82,0.3489177,1.8752635,0.5811934,79.087284,0.3247876,243.266622,29.5725236,1.3836507,3.5135955,0.2336121,42.7576666666667,44.95,41.9725,8167.3994,1484.7703,1135.25,-30.0015362,-9.6,-118.550384,0,0,0,-695.36172,-180.6672406,-117.232556,374.872908,11.1772084,11.6283022,13.9712,3.8198,4.215,70.4786222,19.2305572,2.3610693
0,0,0,107506892,930230280,32346110,5133141600,9514303.94982,0,1431.003,7017293.2,814401.16344,0,776.99708,369350.82,0.3489177,1.8752635,0.5811934,79.087284,0.3247876,243.266622,29.5725236,1.3836507,3.5135955,0.2336121,42.7576666666667,44.95,41.9725,8167.3994,1484.7703,1135.25,-30.0015362,-9.6,-118.550384,0,0,0,-695.36172,-180.6672406,-117.232556,374.872908,11.1772084,11.6283022,13.9712,3.8198,4.215,70.4786222,19.2305572,2.3610693
